payout_id,transaction_id,payout_amount,commission_fee,payout_status
132,148,1452.933426184649,84.55530640880922,pending
133,150,478.10491049894006,21.68426552937082,completed
134,152,323.4107414066493,31.10693780478647,completed
135,153,1988.0254985799845,102.554570616768,failed
136,154,4074.9978219860677,183.48474347549796,completed
137,155,3244.2200906190956,76.30235996125728,completed
138,156,7645.843116959128,691.1287162794839,pending
139,157,1217.4065487508537,123.79615170300491,completed
140,158,1057.980768812945,104.5695752604668,completed
141,159,736.318128885225,29.97359937906146,completed
142,160,941.2957469307715,84.21355187275671,completed
143,161,1629.7020279129597,41.98359151316874,completed
144,162,1159.4036953070943,115.22412357845036,completed
145,164,3822.2392967042883,253.04151017311906,completed
146,165,419.5561783141792,18.266664716671116,failed
147,166,1091.8696191780416,86.61374973527141,completed
148,167,163.22742578182388,9.352924627367607,completed
149,168,1131.0572430588427,110.21197194599381,completed
150,169,110.47095318673371,5.084570409163739,completed
151,170,2558.574849880734,132.40046839948008,completed
152,172,844.8876519348131,40.28571186631068,completed
153,173,1019.0539428624077,30.367184768725725,completed
154,177,3215.899178034471,251.1951625529688,completed
155,178,4486.790093265888,269.89485314816034,completed
156,179,2981.948307025543,256.05626018064953,completed
157,180,6079.018508261369,226.88342028973406,completed
158,181,7.246947600314874,0.6150981047549843,completed
159,182,1546.2085578009155,155.13566162582597,completed
160,183,2.6931676983418393,0.06764751404603199,pending
161,184,935.8142152279817,28.448621935637945,completed
162,185,5279.7786281512645,388.0381361608303,completed
163,186,2326.096798899987,119.77652105542258,completed
164,187,4157.747992214806,107.65976872409391,completed
165,188,452.3769016395671,42.40807193416981,completed
166,189,2994.272023475817,128.64145801146373,completed
167,190,1082.309325766709,60.32367846174094,completed
168,191,3627.0821260627526,227.1685645721233,completed
169,193,3030.878466772566,141.06126379393507,completed
170,194,1894.0578796024226,207.17643416481573,completed
171,195,862.7380945726923,43.516233349077844,completed
172,196,1952.8390873726212,59.57288119211031,completed
173,197,534.1869642119684,44.97449399980921,completed
174,198,301.058013482259,19.46897896643282,completed
175,199,139.00806611391747,10.43500902805858,completed
176,201,2853.911680723437,198.51129055390496,completed
177,202,1085.1487513990617,102.82844728966496,completed
178,203,12.308155222501119,0.4068081719251012,completed
179,204,1719.636653315518,141.79561141161582,completed
180,205,320.0760261907922,29.448674721881048,failed
181,206,341.4237913414424,35.35038311549261,completed
182,207,560.7035691747458,12.817312502888887,completed
183,208,4173.222311237183,178.82831938564817,failed
184,210,356.77340371356695,36.9216535181476,completed
185,211,157.4473487143596,7.863660620505624,completed
186,212,1325.9938135419634,133.75230195629175,failed
187,214,5879.511046996583,580.8089509669052,completed
188,215,236.6265478316839,8.618700945956984,completed
189,216,525.398180649641,14.881247924669882,completed
190,217,470.5350772729314,15.10234733927649,pending
191,218,2157.7224406366818,200.35042380875686,completed
192,220,726.4397685357682,17.169426433009544,completed
193,221,192.59827289591644,7.8280214607864265,completed
194,222,3233.1224851304783,128.9181973862866,completed
195,223,1546.1206825595975,109.28452255480487,completed
196,224,1987.816118680668,80.93261783479554,completed
197,225,939.7846728477832,89.6080646429109,completed
198,226,2784.1329498262935,283.2542333670394,completed
199,227,1615.9722604782032,150.92555184497877,completed
200,228,335.0105757284889,30.744420282378442,completed
201,229,2096.3802145100103,54.145165899649925,pending
202,230,1891.662498145888,178.01627213321188,completed
203,231,939.4813032506241,71.20983334833674,pending
204,232,609.8371785008965,51.13653853576986,completed
205,233,1989.0802550496016,191.78517419715706,completed
206,234,1215.2765680372167,70.28806550429152,completed
207,235,1112.3204800069016,50.683262523004466,completed
208,236,1410.2958986788103,43.38309325607655,completed
209,237,5358.53154650632,269.0567853231237,completed
210,238,2308.9799575518,47.52422746531666,completed
211,239,1612.0337099002593,51.071058187075906,completed
212,240,1968.2436592747117,172.68154968644035,pending
213,241,2078.3222761052502,141.43805209418784,completed
214,242,474.48583753786727,44.01546013952712,completed
215,243,1342.4781534026129,58.09488201010904,completed
216,245,152.40616631817107,3.755934986461312,completed
217,246,2409.5731789504025,160.44951301278547,completed
218,247,833.5909995552457,77.01535097464034,pending
219,248,1654.2807146404593,71.35980405252994,completed
220,249,3211.849620062057,341.32637604235174,pending
221,250,1417.4115175307638,106.91057130501983,completed
222,251,576.6658141937518,56.37300998894777,completed
223,252,2631.779033367201,162.04198733975528,completed
224,253,2298.7899926912532,175.41828339097353,completed
225,254,268.49139706724014,26.481074388101046,failed
226,255,1014.9699740220858,47.5881655736364,completed
227,256,1913.9496449740689,138.64592825308804,completed
228,257,1494.9959800578933,121.73494071709523,completed
229,259,3765.0999762042725,413.0790283024465,completed
230,260,679.8114685542862,42.52571275125019,completed
231,261,3119.5265034776867,80.38750878594628,completed
232,262,700.5914135590607,17.251212282139132,failed
233,263,4469.769172507283,355.7649647362287,completed
234,264,93.03081421850867,9.399719154315562,completed
235,265,1257.286775927547,104.6728620225721,completed
236,267,2294.903230855799,94.95133817869971,completed
237,269,1062.414807887464,84.74395949515113,completed
238,270,1856.8372591255654,101.99204982138247,completed
239,271,1897.8336920573604,158.60797512300925,completed
240,272,789.812534550045,61.06606121704183,completed
241,273,4659.710512734445,452.7773116472974,completed
242,275,2120.8062971980257,163.98587743562445,completed
243,276,1499.3313266701718,98.18774594841545,completed
244,277,233.1282495055346,23.78240405146243,completed
245,279,3396.4188200911835,220.99620003078763,completed
246,280,1055.248355367557,41.933071530510894,completed
247,281,129.42771435236529,7.33813341518078,completed
248,282,5102.278981918077,140.9700793807089,completed
249,283,5218.099815931026,367.35309983856956,completed
250,284,838.0154220422506,61.940958626316,completed
251,285,3131.5379602731055,104.62195192516185,completed
252,286,1176.1746341668684,66.10651779699025,completed
253,287,2832.781838165641,184.38355819706007,completed
254,289,1954.3840403998174,196.9380208040526,pending
255,290,1698.3416427305017,112.7642643875848,completed
256,291,1662.1796132508666,56.36992777132803,completed
257,292,680.6945050226482,21.60609603940165,completed
258,293,1956.1785384227164,52.08303536490786,completed
259,294,3859.7263135140365,93.13646437214075,completed
260,295,461.6819341251462,20.41543591780521,completed
261,296,298.5512152222693,15.064017096332936,completed
262,297,4151.561767371693,331.182826613198,completed
263,298,315.75926565683136,16.213825199777364,completed
264,299,7565.542380177378,221.25752615417542,completed
265,300,1799.4176085803447,151.86828153717923,completed
266,301,1443.6277246804216,129.37823131489998,completed
267,302,2308.219724939969,186.4267207494515,completed
268,303,616.9230117280534,38.41921913984397,completed
269,305,3471.2586610503795,324.78256226091577,completed
270,306,538.0569018362228,35.61248337272097,completed
271,307,449.5399368213266,45.29777611435998,completed
272,308,393.7261126235819,17.884105070026557,completed
273,309,399.676145978461,33.4083278982756,completed
274,310,189.1078162192486,14.493666515442879,failed
275,311,1130.8964192098003,27.036516909184236,pending
276,313,44.82595650012853,4.432009687432095,completed
277,314,85.65554684158326,2.2888699940637087,completed
278,315,478.1988844858541,49.59776488331216,completed
279,316,897.2510666337491,35.617148355456706,completed
280,317,5220.673530562818,309.76243942370706,completed
281,318,202.18040106815528,6.450705815555044,completed
282,319,650.8289385281677,21.223857369360374,completed
283,320,926.3331488859253,84.82975311750346,completed
284,322,967.0886412878206,30.744628077191223,completed
285,323,1016.7063164801247,61.668264043805294,completed
286,324,4410.140656783102,293.5664956464815,completed
287,325,3039.370424149759,313.59671989415995,completed
288,326,896.8090075439543,84.44718418063279,completed
289,327,823.5533459364723,41.77768987356851,completed
290,328,2057.368383357455,130.5423139468942,completed
291,329,90.64538647704458,6.387735362654033,completed
292,330,1127.8272608869133,49.05740541539634,completed
293,332,3766.508397375691,129.07978045295496,completed
294,333,2541.3138820285976,158.11344710181461,completed
295,335,2.612178750910543,0.23847898979219007,completed
296,336,993.4282265536139,87.29414594065858,completed
297,337,28.49657981194408,0.7140204673202168,completed
298,338,2306.8454105963724,148.24739277798744,pending
299,341,6572.371182817227,563.8703320571378,completed
300,342,378.2432925923235,13.214973831707246,completed
301,343,1395.4810044430396,133.62027341460234,pending
302,344,4744.581029418342,474.32617745623514,failed
303,345,1055.8251487743357,28.662243611527867,completed
304,347,753.7414962493219,49.29336864385464,completed
305,348,558.311900027409,19.588312317156102,pending
306,349,318.13077862650243,30.219388254223336,completed
307,350,1088.997844203262,93.73177984186181,completed
308,352,1965.1981376593944,167.65171889489955,pending
309,353,2620.4646113854483,124.81919488469106,completed
310,354,1761.432228934681,54.8196087016003,completed
311,355,1252.0988731345487,46.67999105336031,pending
312,356,6518.130295186195,513.0827657334322,completed
313,357,736.2210692413593,22.155461708178223,completed
314,358,14.815817572720714,0.8231008227349037,completed
315,359,2619.1447850943728,242.20603202010008,completed
316,360,1407.662147128337,34.012362357108856,completed
317,362,3221.6364638550735,136.6047945186587,completed
318,364,622.0314797295766,33.01307505196425,completed
319,365,191.67035768817567,15.069157291487732,completed
320,366,1210.2908609573944,99.35295485659474,completed
321,367,4597.096651480868,256.54258585746015,completed
322,368,3139.035839146087,312.00212980886477,completed
323,369,5365.743103668546,114.03489088612133,pending
324,373,7493.796689301468,790.6176473841799,completed
325,374,2584.443854263666,168.60914127445358,completed
326,375,1986.5874166629856,213.56950682314937,completed
327,376,821.5510180459952,37.074482336444184,failed
328,377,267.54770806396476,7.171888196365605,pending
329,378,4150.869675927871,178.66029116689697,completed
330,379,4189.724434201014,386.8378190547908,completed
331,380,225.28610947594467,11.668117008058356,completed
332,381,89.67979129868202,2.9252976159882724,completed
333,382,522.5273295079244,35.07009424635824,completed
334,383,670.1530849177419,43.215842550924386,completed
335,384,4579.446622611011,236.03484020829347,completed
336,386,510.0625556896736,19.093534619059508,completed
337,387,2110.516148220081,188.42545829779456,completed
338,389,109.40352693909492,5.904505844361823,completed
339,390,1837.2035487629666,138.28659719775618,pending
340,391,3735.0834512950555,177.5414139634395,completed
341,392,3840.513230794713,234.05138800771147,completed
342,393,232.72139353906297,22.2051518156984,completed
343,394,402.8443457235734,19.048715375160143,completed
344,395,881.0752044533084,41.353779996935934,completed
345,396,787.5142175356445,33.44874879138633,completed
346,397,3353.2315677840356,289.27657695408027,completed
347,398,766.9952080847912,30.796465098290437,pending
348,399,1269.3251251372164,46.4650888759659,completed
349,400,628.2847728136107,37.59477901264048,completed
350,401,691.6447881114651,55.913905656142646,completed
351,402,2410.6207924551586,242.59960338660434,completed
352,403,1214.5681623314704,42.65680648545295,completed
353,404,327.5812511626241,7.873661327350912,completed
354,406,782.86398810795,21.518855068087138,pending
355,407,1251.8918530338808,36.378927849799126,completed
356,408,1063.78737747287,23.2840008360989,failed
357,409,1648.6578003981292,141.64649587147593,failed
358,410,808.0044961351596,38.60472393500786,completed
359,411,2762.6220231073817,68.85360295383641,completed
360,412,3800.8605300185664,322.32508336020277,completed
361,413,459.0123768942268,22.280376335234255,failed
362,414,831.2407919147777,19.279229788275064,completed
363,415,1018.441285268126,111.53198950556579,completed
364,416,1907.461355394341,71.87313953451897,completed
365,418,1260.8950528045877,89.57875766908224,completed
366,419,1443.8568475206118,130.96461250855404,completed
367,421,4364.513624059083,276.2653649890845,completed
368,422,444.3323158336383,39.28447488069361,completed
369,424,346.3851557763092,33.64924283156726,pending
370,425,3767.9169059990622,367.80060309919713,failed
371,426,4229.767571176929,200.75258272568718,completed
372,427,112.01999823961373,8.729858634689727,completed
373,428,1797.6810397734782,176.5867469026163,completed
374,429,1827.420311160569,110.64991575483548,completed
375,430,407.75048802616806,34.73483323217825,completed
376,431,3817.5791375545105,147.89078708460326,completed
377,432,978.9231143030204,60.38423700646986,completed
378,433,2629.067245670651,177.95782910637323,completed
379,434,2097.882240224079,74.44262935521162,completed
380,435,837.2633535537751,75.80586770743231,completed
381,436,5466.823410367558,446.55037539131064,completed
382,437,1686.7833065154605,170.17628736594085,completed
383,438,3893.3162519029793,131.68337967844985,completed
384,439,3072.336688445441,145.168563114495,pending
385,440,3218.808063568941,140.90210310072308,completed
386,441,2788.2293324681773,60.58966771154497,completed
387,442,329.66879557587725,30.260666372696587,completed
388,443,88.89693274416334,7.381010563319601,completed
389,444,3094.935121264012,170.64452250785786,completed
390,445,979.8371217492052,37.54004401515441,completed
391,446,1098.567856955974,32.01231912371186,completed
392,447,163.5214866706476,11.964860301319996,completed
393,448,2760.6902500705746,284.0497286481755,completed
394,449,606.96464009351,41.271379974107994,completed
395,450,498.20902098236843,17.931115850050187,completed
396,451,1584.121856444235,103.60002514486665,completed
397,452,4774.9192838453055,353.0715619457102,completed
398,453,837.2571022757978,48.67571168969387,completed
399,454,1622.1295153611104,47.886536810360255,completed
400,455,98.81939094753083,3.589928469709587,completed
401,456,320.2464654301308,27.18919294592328,completed
402,457,1744.8849726163892,112.11083390634359,failed
403,458,7188.945818627976,358.5053455164124,completed
404,459,1229.296755380822,88.8466601971681,completed
405,460,25.361276934632016,1.372772372807154,pending
406,461,813.1239325150689,43.60558312749976,completed
407,462,1629.6464635955676,36.52832306207645,failed
408,464,1753.5014017987687,57.37366027039176,completed
409,466,402.17743982545755,30.865391165772298,pending
410,467,1396.6839646749954,144.9482026710601,completed
411,468,294.30685821906195,8.26400655173035,completed
412,469,582.8873168358856,18.298545482867624,pending
413,470,2587.692523965404,183.70422314755382,completed
414,471,1528.1163993881073,111.88275936851844,completed
415,472,540.5411471400282,25.483639548897344,failed
416,473,1427.530449425986,78.82678926196537,completed
417,475,6219.083686788682,456.6923723986441,completed
418,476,987.2268555861849,97.2436520403178,completed
419,477,266.2028016519312,17.56640166425359,completed
420,478,9846.277443353054,953.6871770706723,failed
421,479,14330.914701281734,1125.9539417899475,failed
422,480,1107.3076096087125,40.63522171926821,pending
423,482,1255.1401089765827,83.32909063477807,completed
424,483,438.8474471549618,43.802896805772896,failed
425,484,725.5678331991414,57.62664966093649,completed
426,485,4296.988966371772,326.59288092850835,completed
427,486,2201.8147877098236,139.99011939207705,completed
428,487,3265.812170141763,84.64426286107644,completed
429,488,3669.8811327020403,331.3398207287595,completed
430,489,1753.3664734605807,76.0669890045324,completed
431,490,2166.7079803948486,195.99574337090075,completed
432,491,981.8896142549731,54.18050934031585,completed
433,492,3029.5990479488632,300.01288319069715,completed
434,493,410.5916989980974,25.43732926083942,completed
435,494,2622.378978765038,161.64315552524425,completed
436,495,172.7952645767799,10.658448199746491,completed
437,496,10.446955470837969,0.786915040846205,completed
438,497,1517.9308226060218,143.50460754163683,completed
439,499,2947.185719500181,275.0000629273026,completed
440,500,1336.5970620979706,32.20905502653362,completed
441,501,609.4220013700334,56.85894186584548,completed
442,503,2522.768015961861,117.88071291578397,completed
443,504,14.813344858053503,0.601370383147514,completed
444,505,215.96658379505766,15.370621060614546,completed
445,506,223.9265632294818,19.251430317323337,completed
446,507,1118.5055793135639,43.188266314085595,completed
447,508,241.721903175778,19.69100065493141,completed
448,509,3008.543017529167,136.16437234786625,completed
449,511,2540.04402060814,129.00515255266637,completed
450,512,1736.8601584094406,117.86882045786905,completed
451,513,86.1488876921443,5.683803879528497,completed
452,514,1862.5897493956977,82.21196201009633,completed
453,515,2249.593738766034,182.13376322224806,failed
454,516,686.9031055114299,46.97476688062779,failed
455,517,1378.4759639524834,86.66897228668068,completed
456,519,2614.5709486303535,249.36629222166184,completed
457,520,6497.664933836018,151.63801484842443,completed
458,521,954.5602281018254,58.57562244322985,completed
459,522,10479.80355910732,665.6528954445463,completed
460,523,989.447879549659,80.78074222134711,completed
461,524,2629.046312498712,172.3034158820883,completed
462,526,3507.2276071919305,358.86473991300375,completed
463,527,3683.672769151809,168.91662750523193,completed
464,529,2351.7728035024707,171.5285843414681,completed
465,530,401.7853760972141,29.902918553961758,completed
466,531,696.3294388683602,28.809760364153007,completed
467,532,894.2274510397389,51.46336236134635,completed
468,533,1278.7186818449175,65.0536956530881,completed
469,534,903.9839017021144,38.92687932189589,completed
470,535,893.8584302450288,66.22713934648884,completed
471,536,214.17338195118126,14.999270126837487,completed
472,537,843.7014619903854,39.57208946405002,completed
473,538,1181.5789589503297,94.52616652561984,completed
474,540,377.7301636533284,33.65266654842987,completed
475,541,307.40611043855097,17.860334200503832,completed
476,542,755.9339807528714,77.97528619366693,completed
477,543,3964.03144773869,375.18550203632947,completed
478,544,10.114859408429199,0.2791622395438519,completed
479,545,374.4884611165664,13.627892106268968,completed
480,546,510.54949770410155,11.934468758298857,completed
481,547,1074.6656004357583,38.2517059163458,completed
482,548,797.1485122579558,71.30049059118718,completed
483,549,1984.910297886229,145.86056354216961,completed
484,550,46.3364145425582,2.3745204985052193,completed
485,551,1492.7606000879036,93.40578969045445,completed
486,552,1017.4758184578178,71.25961153750553,completed
487,553,946.7757711321376,103.66133494451752,completed
488,554,8678.617963872844,787.2065670559906,completed
489,555,1125.017508019018,57.474505800366394,completed
490,556,2656.513885573251,93.5655031412982,completed
491,557,318.4648602327832,15.282323013065138,completed
492,559,8544.633105908812,421.04629495345085,completed
493,560,2583.8816913161263,232.94280247451664,completed
494,561,413.3916703150389,24.497027830409277,pending
495,562,838.1633837366699,71.58360576668584,completed
496,563,917.5059874836496,86.50364004074983,completed
497,564,2031.8400578319863,131.17054050338996,completed
498,565,5694.998198750042,349.80022815052996,completed
499,566,1271.9366146646264,117.61589096282174,completed
500,567,504.41542807577366,30.606648097675855,completed
501,568,4454.0255933472545,299.899860394601,completed
502,569,1423.0714794509286,97.34509563825871,completed
503,570,1568.0022763951322,136.11875409261475,completed
504,572,5215.7425886335095,438.9199875463158,completed
505,573,267.661828887638,13.874496422097867,completed
506,574,153.66669724195705,6.793230889736125,completed
507,575,3662.267025971534,140.1542849359858,completed
508,576,2437.8085406199734,133.14550521179564,completed
509,577,3277.7292076369363,110.47515722432848,completed
510,578,3066.084856429189,306.35356123356445,completed
511,579,176.78754333713536,15.479468230802386,completed
512,581,3811.9919835349237,111.2767038798981,completed
513,582,2987.6629361910627,161.96031634862516,completed
514,583,1838.2459598481955,140.01004609223764,completed
515,585,890.3502702216076,29.24250698262901,completed
516,586,1038.7126187410818,82.62397803025223,completed
517,587,589.5771790385952,33.01671970397101,completed
518,588,1991.271946409068,184.53564053772158,completed
519,589,378.9149343711094,20.711565278826757,completed
520,590,867.5295405947618,92.2169998130799,failed
521,591,1447.277632199012,105.25923312070881,failed
522,592,2610.21181863987,61.4020122501913,completed
523,593,2149.367642752593,148.17244262366742,completed
524,594,817.5807404579476,48.01627880542134,completed
525,596,2103.7855366731087,174.4698883694386,completed
526,597,228.94893864377792,11.611525570045982,completed
527,598,1379.7851653737393,102.67671995463739,completed
528,599,440.4161049107793,42.653841639837715,completed
529,600,1027.5156947076787,45.33383297201301,completed
530,601,494.7767483841959,42.459309560545435,completed
531,602,913.8052212112041,86.40400899418815,completed
532,603,1077.6550269245529,63.84046696753468,completed
533,604,1301.3086544339972,50.181202764021236,completed
534,607,1073.79647948075,65.75185589048317,completed
535,608,3743.743384056159,138.13501248824187,completed
536,609,218.60734081311796,13.520817928925021,completed
537,610,444.0968561096372,10.207093598496288,completed
538,611,521.5682937030697,44.16203438812954,completed
539,612,350.88342083043744,10.095182708561131,completed
540,613,1384.921390076437,50.41569859290908,completed
541,614,2756.990288209991,91.85372310171368,failed
542,615,233.60153971536528,5.97034347207332,failed
543,616,1277.185805579966,45.742887971484656,completed
544,617,606.7453750205913,39.58599976767486,completed
545,618,364.0880562090227,12.14900308490159,completed
546,619,1541.9509529922125,54.65185978065238,completed
547,621,3359.816784031482,260.48240737722074,pending
548,622,151.55500984028956,14.779062804680503,completed
549,623,1814.3142587611617,64.4363596890055,failed
550,624,2153.7932712156107,226.62411420209386,completed
551,625,1829.9395773536592,98.81370001245183,completed
552,626,4763.895612765503,481.5866672387165,completed
553,627,2021.4127615556245,57.30243214945653,completed
554,629,1016.2501027104945,65.04702963593694,completed
555,630,249.28836494314234,13.443201076603302,completed
556,631,2008.0123012918516,124.4457473620264,completed
557,632,1407.4881300002392,111.83789775174596,completed
558,633,300.07324119291667,20.88106922850498,completed
559,634,1021.8383325391083,101.750855536583,completed
560,635,1762.8139084567117,139.37095095373965,completed
561,636,2718.600016790844,216.6809805119096,completed
562,638,3457.5510091102674,331.703553418302,completed
563,639,1177.6698862502965,108.48250119959886,completed
564,640,1256.2094020351421,36.897715112842576,pending
565,641,1873.8837976575917,51.165336005507726,completed
566,642,2491.807899825873,171.2433763265035,completed
567,643,187.23355616929476,15.474228976539207,completed
568,645,430.42584095493,26.182212784652283,completed
569,646,891.4334646031325,95.16904350274284,completed
570,647,1646.2266182405265,53.03032158909695,completed
571,648,2373.3838565187634,121.867069660111,completed
572,649,3716.5909455166607,200.82442089041427,completed
573,650,121.27379120191996,5.373953023124342,completed
574,651,1416.500551585634,69.54856289986303,completed
575,652,2340.4132958922273,116.78426102740846,completed
576,653,629.8419580547563,26.443412787692058,completed
577,654,181.61656280885407,11.64664746518165,completed
578,656,96.26749500227527,8.972358710519737,completed
579,657,1809.424126103307,131.25252088279967,completed
580,658,1999.3982558640053,154.553308164125,completed
581,659,501.3866091399717,44.078649827288274,completed
582,660,400.7581160954197,15.053153243502148,completed
583,661,821.4162480577537,80.58102828045314,completed
584,662,2466.2975497749817,186.63538498106118,completed
585,663,3196.8471354157286,323.03140447310477,completed
586,664,788.1366927008113,20.110778980675654,completed
587,665,287.2724933457879,27.44881972091371,completed
588,666,7314.647022295617,759.4342501732823,pending
589,667,3033.642902995851,270.957008062344,completed
590,668,2723.187432025936,210.3922949656194,pending
591,669,3858.8537091500293,163.99150824932428,completed
592,670,4919.550923218253,294.9353033465616,completed
593,671,10427.488506520705,990.765497911905,pending
594,672,765.1774993836415,49.05890568847836,completed
595,673,910.9067057488934,59.87772812129389,pending
596,675,9259.817136340222,515.3640683854823,completed
597,677,785.519443144346,26.030711808343163,completed
598,678,3453.1359250147675,297.25920711061764,completed
